win_length,4,8,16,32,64,90
5,0.8873810816983616,0.8798720766101639,0.8718611084265268,0.8794007825446177,0.8755775491100171,0.874211037195869
10,0.7577884909769168,0.8532455931752253,0.8748420440243999,0.8678597293735724,0.8627810530300423,0.8619849395612225
20,0.8041930596350791,0.7830050692402313,0.9104718935056697,0.8849076787615159,0.9241737843556873,0.9220367764564965
40,0.9292894512915337,0.9196626830356299,0.9468678876257315,0.9454632456067982,0.937495309852616,0.9539993999399939
